,level,parent,name,q,eppo,hosts,corr_deseases
403,7,634,Pustula helianthicola,,PUSTHE,"[('Helianthus annuus', 'Q171497', 'HELAN')]","[('White rust',)]"
404,8,955,Pyrenochaeta oryzae,Q10647258,PYREOR,"[('Oryza sativa', 'Q161426', 'ORYSA')]","[('Sheath blotch',)]"
405,9,956,Setophoma terrestris,Q104095950,PYRETE,"[('Cucurbitaceae', 'Q8314', '1CUCF'), ('Allium', 'Q49391', '1ALLG')]","[('Pink root',)]"
406,9,958,Pyricularia grisea,Q21398162,PYRIGR,"[('Musa', 'Q8666090', '1MUBG')]","[('Q7315040', 'Q7315040'), ('Pitting',)]"
407,9,958,Pyricularia oryzae,Q80973031,PYRIOR,"[('Zea mays', 'ZEAMX'), ('Oryza australiensis', 'Q15251837', 'ORYAU'), ('Hakonechloa macra', 'Q1129703', 'HKNMA'), ('Lolium perenne', 'Q161722', 'LOLPE'), ('Oryza sativa', 'Q161426', 'ORYSA'), ('Setaria italica', 'Q161211', 'SETIT'), ('Lolium arundinaceum', 'Q50346809', 'FESAR'), ('Triticum durum', 'Q618324', 'TRZDU'), ('Musa', 'Q8666090', '1MUBG'), ('Cenchrus ciliaris', 'Q2715047', 'PESCI'), ('Sorghum halepense', 'Q858360', 'SORHA'), ('Triticum aestivum', 'Q161098', 'TRZAX'), ('Poaceae', 'Q43238', '1GRAF'), ('x Triticosecale', '1TTLG'), ('Setaria palmifolia', 'Q11116561', 'SETPA'), ('Hordeum vulgare', 'Q11577', 'HORVX'), ('Triticum', 'Q12106', '1TRZG')]","[('Blast',)]"
408,9,762,Drechslera avenacea,Q5306825,PYRNAV,[],"[('Q97315261', 'Q97315261')]"
409,9,762,Drechslera graminea,Q84860009,PYRNGR,[],"[('tan spot', 'Q30916244')]"
410,9,762,Drechslera teres,Q15633687,PYRNTE,"[('Hordeum vulgare', 'Q11577', 'HORVX')]","[('Net blotch',), ('net blotch of barley', 'Q96758284')]"
411,9,762,Pyrenophora tritici-repentis,Q289074,PYRNTR,"[('Hordeum vulgare', 'Q11577', 'HORVX')]","[('tan spot', 'Q30916244')]"
412,8,959,Pyrenopeziza brassicae,Q5226308,PYRPBR,"[('Brassicaceae', 'Q156888', '1CRUF')]","[('Light leaf spot',)]"
413,7,16,Pythium aphanidermatum,Q16988965,PYTHAP,"[('Citrus', 'Q81513', '1CIDG'), ('Cucurbitaceae', 'Q8314', '1CUCF'), ('Carica papaya', 'Q34887', 'CIAPA'), ('Cajanus cajan', 'Q632559', 'CAJCA'), ('Spinacia oleracea', 'Q81464', 'SPQOL'), ('Cannabis sativa', 'Q26726', 'CNISA'), ('Poinsettia', 'Q15711519', 'EPHPU'), ('Solanum tuberosum', 'Q10998', 'SOLTU')]","[('Leak',), ('Foot rot',), ('Damping off', 'Q1500132'), ('Root rot', 'Q1442077')]"
414,7,16,Pythium debaryanum,Q3926085,PYTHDE,"[('Cicer arietinum', 'Q81375', 'CIEAR'), ('Citrus', 'Q81513', '1CIDG')]","[('Damping off', 'Q1500132'), ('root rot of beet', 'Q99395308'), ('Q128830670', 'Q128830670')]"
415,7,16,Pythium irregulare,Q7263887,PYTHIR,"[('Cucurbitaceae', 'Q8314', '1CUCF'), ('Glycine max', 'GLXMA'), ('Cajanus cajan', 'Q632559', 'CAJCA')]","[('Damping off', 'Q1500132')]"
416,7,16,Pythium iwayamai,,PYTHIW,"[('Hordeum vulgare', 'Q11577', 'HORVX')]","[('Snow rot',)]"
417,7,16,Pythium splendens,Q7263901,PYTHSL,"[('Cajanus cajan', 'Q632559', 'CAJCA'), ('Mangifera indica', 'Q3919027', 'MNGIN')]","[('Damping off', 'Q1500132'), ('Root rot', 'Q1442077')]"
418,7,16,Pythium ultimum,,PYTHUL,"[('Cucurbitaceae', 'Q8314', '1CUCF'), ('Carica papaya', 'Q34887', 'CIAPA'), ('Citrus', 'Q81513', '1CIDG')]","[('Damping off', 'Q1500132'), ('Stem rot',), ('Root rot', 'Q1442077')]"
419,7,960,Phytopythium vexans,,PYTHVE,"[('Citrus reticulata', 'Q125337', 'CIDRE'), ('Citrus', 'Q81513', '1CIDG')]","[('Damping off', 'Q1500132')]"
420,9,961,Raffaelea lauricola,Q27642655,RAFFLA,"[('Lindera benzoin', 'Q3024124', 'LIEBE'), ('Persea humilis', 'Q15555059', 'PEBHU'), ('Lindera melissifolia', 'Q6552425', 'LIEML'), ('Persea palustris', 'Q1245407', 'PEBPA'), ('Persea indica', 'Q654852', 'PEBIN'), ('Sassafras albidum', 'Q584469', 'SSAAL'), ('Persea borbonia', 'Q4351742', 'PEBBO'), ('Persea americana', 'PEBAM'), ('Cinnamomum camphora', 'Q158722', 'CINCA'), ('Laurus nobilis', 'Q26006', 'LURNO'), ('Litsea aestivalis', 'Q15608216', 'LISAE'), ('Umbellularia californica', 'Q692162', 'UMBCA')]","[('laurel wilt', 'Q6500058')]"
421,7,962,Ralstonia solanacearum,Q2710840,RALSSL,"[('Vaccinium hybrids', 'VACHY'), ('Eucalyptus', 'Q30611712', '1EUCG'), ('Bidens pilosa', 'Q814421', 'BIDPI'), ('Solanum melongena', 'Q7540', 'SOLME'), ('Anthurium', 'Q114566072', '1AURG'), ('Solanum tuberosum', 'SOLTU'), ('Solanum carolinense', 'Q1044376', 'SOLCA'), ('Cucurbita pepo', 'Q7229863', 'CUUPE'), ('Capsicum annuum', 'Q1380', 'CPSAN'), ('Xanthosoma sp.', 'XATSS'), ('Cucumis sativus', 'Q23425', 'CUMSA'), ('Senecio vulgaris', 'Q504256', 'SENVU'), ('Sesbania', 'Q311305', '1SEBG'), ('Oxalis sp.', 'OXASS'), ('Galinsoga parviflora', 'Q1160937', 'GASPA'), ('Marsypianthes chamaedrys', 'Q15340680', 'MAXCH'), ('Solanum dulcamara', 'Q147707', 'SOLDU'), ('Cichorium intybus', 'Q2544599', 'CICIN'), ('Urtica urens', 'Q157175', 'URTUR'), ('Solanum americanum', 'Q2729601', 'SOLAM'), ('Solanum cinereum', 'Q17400553', 'SOLCN'), ('Cucumis melo', 'Q23091933', 'CUMME'), ('Solanum nigrum', 'Q146400', 'SOLNI'), ('Hydrangea macrophylla', 'Q159219', 'HYEMA'), ('Ipomoea hildebrandtii', 'Q17398832', 'IPOHD'), ('Peperomia pellucida', 'Q3337038', 'PEOPE'), ('Solanum sarrachoides', 'Q13410303', 'SOLSA'), ('Hydrangea paniculata', 'Q158443', 'HYEPA'), ('Solanum betaceum', 'Q379747', 'CYJBE'), ('Cucurbita maxima', 'Q161180', 'CUUMA'), ('Hydrangea sp.', 'HYESS'), ('Soliva anthemifolia', 'Q10888515', 'SOVAN'), ('Emilia sonchifolia', 'Q3595665', 'EMISO'), ('Solanum villosum', 'Q761924', 'SOLLU'), ('Solanum pseudocapsicum', 'Q1475749', 'SOLPC'), ('Solanum villosum subsp. miniatum', 'SOLLA'), ('Tagetes', 'Q147552', '1TAGG'), ('Gliricidia sepium', 'Q2717303', 'GLRSE'), ('Portulaca oleracea', 'Q158015', 'POROL'), ('Canna indica', 'Q163559', 'CNNIN'), ('Pelargonium', 'Q146118', '1PELG'), ('Casuarina equisetifolia', 'Q857220', 'CSUEQ'), ('Polygonum arenastrum', 'Q4280447', 'POLAR'), ('Psidium guajava', 'Q166843', 'PSIGU'), ('Persicaria pensylvanica', 'Q15596461', 'POLPY'), ('Musa x paradisiaca', 'MUBPA'), ('Solanum lycopersicum', 'LYPES'), ('Hydrocotyle ranunculoides', 'Q596203', 'HYDRA'), ('Capsicum pubescens', 'Q133428', 'CPSPU'), ('Eupatorium cannabinum', 'Q744339', 'EUPCA'), ('Citrullus lanatus', 'CITLA'), ('Epipremnum pinnatum', 'Q549727', 'SNDAU'), ('Impatiens', 'Q141672', '1IPAG'), ('Solanum scabrum', 'Q24853233', 'SOLSC'), ('Piper hispidum', 'Q15600954', 'PIPHI'), ('Arachis hypogaea', 'ARHHY'), ('Galinsoga quadriradiata', 'Q614880', 'GASCI'), ('Pelargonium x hortorum', 'PELZO'), ('Eleusine indica', 'Q1148930', 'ELEIN'), ('Vaccinium corymbosum', 'Q468695', 'VACCO'), ('Nicotiana tabacum', 'Q181095', 'NIOTA'), ('Cleome viscosa', 'Q2978925', 'CLEVI'), ('Heliconia', 'Q23689005', '1HEBG'), ('Musa sp.', 'MUBSS'), ('Pandanus sp.', 'PADSS'), ('Persicaria capitata', 'Q144262', 'POLCT'), ('Bidens mitis', 'Q15599289', 'BIDMI'), ('Chenopodium album', 'Q158610', 'CHEAL'), ('Piper dilatatum', 'Q15599357', 'PIPDI'), ('Physalis angulata', 'Q311677', 'PHYAN'), ('Phaseolus vulgaris', 'Q42339', 'PHSVX'), ('Salpiglossis sinuata', 'Q2624440', 'SLGSI'), ('Datura stramonium', 'Q30959', 'DATST'), ('Solanum aethiopicum', 'Q257366', 'SOLAE'), ('Coleus amboinicus', 'CXUAM')]","[('brown rot of potato', 'Q647810')]"
422,9,963,Ramulispora sorghi,Q7290364,RAMLSO,"[('Sorghum', 'Q12111', 'SORVU')]","[('Sooty stripe',)]"
423,8,964,Rhabdocline pseudotsugae,Q7319975,RBDCPS,[],"[('Q13217485', 'Q13217485')]"
424,9,966,Raspberry bushy dwarf virus,Q7295196,RBDV00,"[('Prunus avium', 'Q165137', 'PRNAV'), ('Rubus idaeus', 'Q12252383', 'RUBID'), ('Rubus parviflorus', 'Q2614003', 'RUBPA'), ('Rubus arcticus', 'Q21138946', 'RUBAR'), ('Vitis vinifera', 'Q30046', 'VITVI'), ('Rubus', 'Q602740', '1RUBG')]","[('raspberry bushy dwarf', 'Q56343299')]"
425,8,969,Rhizoctonia carotae,,RHIZCA,"[('Daucus carota subsp. sativus', 'Q11678009', 'DAUCS')]","[('Crater rot',)]"
426,8,969,Thanatephorus cucumeris,Q149125,RHIZSO,"[('Cocos nucifera', 'Q13187', 'CCNNU'), ('Solanum tuberosum', 'SOLTU'), ('Lactuca sativa', 'Q83193', 'LACSA'), ('Camellia sinensis', 'Q101815', 'CAHSI'), ('Kalanchoe', 'Q312063', '1KANG'), ('Passiflora edulis', 'Q156790', 'PAQED'), ('Cannabis sativa', 'Q26726', 'CNISA'), ('Lilium davidii hybrids', 'LILDH'), ('Cucurbitaceae', 'Q8314', '1CUCF'), ('Brassicaceae', 'Q156888', '1CRUF'), ('Spinacia oleracea', 'Q81464', 'SPQOL'), ('Osteospermum', 'Q942384', '1OSPG'), ('Fabaceae', 'Q44448', '1LEGF'), ('Brassica rapa subsp. chinensis', 'Q165178', 'BRSCH'), ('Citrus', 'Q81513', '1CIDG'), ('Cajanus cajan', 'Q632559', 'CAJCA'), ('Solanum phureja', 'Q2277249', 'SOLPJ'), ('Daucus carota subsp. sativus', 'Q11678009', 'DAUCS'), ('Gossypium hirsutum', 'Q133481', 'GOSHI')]","[('Sheath blight of rice', 'Q96405506'), ('Areolate leaf spot',), ('Q128830670', 'Q128830670'), ('Collar rot',), ('Web blight',), ('Canker',), ('black scurf', 'Q126327180'), ('Bottom rot',), ('Q97503712', 'Q97503712'), ('Damping off', 'Q1500132'), ('Leaf spot',)]"
427,9,809,Microdochium albescens,,RHYNOR,"[('Oryza sativa', 'Q161426', 'ORYSA')]","[('Leaf scald',)]"
428,8,970,Rhynchosporium secalis,Q7321729,RHYNSE,"[('Secale cereale', 'Q12099', 'SECCE'), ('Hordeum vulgare', 'Q11577', 'HORVX')]","[('Scald', 'Q7429699')]"
429,9,971,Seiridium cupressi,Q103817224,RHYSCU,[],"[('Cypress canker', 'Q60764733')]"
430,8,972,Rhytisma acerinum,Q163458,RHYTAC,[],"[('tar spot', 'Q2400155')]"
431,8,974,Rigidoporus microporus,Q1311001,RIGILI,"[('Camellia sinensis', 'Q101815', 'CAHSI')]","[('White root rot',)]"
432,7,979,Rhizopus stolonifer,Q1500736,RIZPST,[],"[('black bread mold', 'Q97572400')]"
433,9,981,Dematophora necatrix,,ROSLNE,"[('Vitis vinifera', 'Q30046', 'VITVI'), ('Pistacia vera', 'Q36071', 'PIAVE'), ('Persea americana', 'PEBAM'), ('Citrus', 'Q81513', '1CIDG')]","[('White root rot',)]"
434,10,986,Rose rosette emaravirus,Q29002472,RRV000,"[('Rosa foliolosa', 'Q3442106', 'ROSFL'), ('Rosa x odorata', 'ROSOD'), ('Rosa dumetorum', 'Q15844740', 'ROSCF'), ('Rosa canina', 'Q146066', 'ROSCN'), ('Rosa arkansana var. suffulta', 'ROSAS'), ('Rosa roxburghii', 'Q3442131', 'ROSRX'), ('Rosa villosa', 'Q159499', 'ROSVL'), ('Rosa woodsii', 'Q1031875', 'ROSWO'), ('Rosa rugosa', 'Q634975', 'ROSRG'), ('Rosa soulieana', 'Q3206002', 'ROSSL'), ('Rosa pisocarpa', 'Q3017700', 'ROSPI'), ('Rosa rubiginosa', 'Q15546415', 'ROSRB'), ('Rosa spinosissima', 'Q158359', 'ROSPP'), ('Rosa wichuraiana', 'Q1422123', 'ROSWI'), ('Rosa arkansana', 'Q145631', 'ROSAK'), ('Rosa nutkana', 'Q3106488', 'ROSNU'), ('Rosa banksiae', 'Q140415', 'ROSBA'), ('Rosa glauca', 'Q158929', 'ROSGL'), ('Rosa bracteata', 'Q2166503', 'ROSBC'), ('Rosa multiflora', 'Q133617', 'ROSMU'), ('Rosa fortuniana', 'ROSFT'), ('Rosa hybrids', 'ROSHY')]","[('Q86078011', 'Q86078011')]"
435,9,992,Rice tungro bacilliform virus,Q7323112,RTBV00,"[('Oryza sativa', 'Q161426', 'ORYSA'), ('Poaceae', 'Q43238', '1GRAF')]","[('tungro', 'Q109046167')]"
436,9,993,Rice tungro spherical virus,Q7323113,RTSV00,[],"[('tungro', 'Q109046167')]"
437,3,994,Raspberry vein chlorosis virus,Q7295201,RVCV00,[],"[('raspberry vein chlorosis', 'Q56343287')]"
438,9,626,Sarocladium oryzae,Q7424430,SARMOR,"[('Oryza sativa', 'Q161426', 'ORYSA')]","[('sheath rot', 'Q109041858')]"
439,9,997,Schizothyrium pomi,Q7431645,SCHIPO,"[('Dianthus caryophyllus', 'Q158984', 'DINCA'), ('Citrus', 'Q81513', '1CIDG')]","[('Greasy blotch',), ('Q64348700', 'Q64348700'), ('Fly speck',)]"
440,9,998,Lecanosticta acicola,Q54370793,SCIRAC,"[('Pinus brutia', 'Q628329', 'PIUBR'), ('Pinus rigida', 'Q837410', 'PIURI'), ('Pinus cembra', 'Q147278', 'PIUCE'), ('Pinus patula', 'Q134804', 'PIUPT'), ('Pinus mugo', 'Q147475', 'PIUMU'), ('Pinus pinaster subsp. escarena', 'Q85844699', 'PIUPI'), ('Pinus contorta', 'Q165091', 'PIUCN'), ('Pinus resinosa', 'Q2045958', 'PIURE'), ('Pinus nigra', 'Q145954', 'PIUNI'), ('Pinus echinata', 'Q3237846', 'PIUEC'), ('Pinus sylvestris', 'Q133128', 'PIUSI'), ('Pinus x rhaetica', 'PIURH'), ('Pinus nigra subsp. laricio', 'Q3905334', 'PIUNL'), ('Pinus ponderosa var. scopulorum', 'PIUPM'), ('Cedrus atlantica', 'Q623489', 'CEUAT'), ('Pinus contorta var. latifolia', 'PIUCT'), ('Pinus canariensis', 'Q756191', 'PIUCA'), ('Pinus cubensis', 'Q1790865', 'PIUCU'), ('Pinus arizonica', 'Q2703215', 'PIUPR'), ('Pinus tecunumanii', 'Q3308344', 'PIUTC'), ('Pinus pinea', 'Q106094', 'PIUPN'), ('Pinus taeda', 'Q368248', 'PIUTD'), ('Pinus banksiana', 'Q806838', 'PIUBN'), ('Pinus glabra', 'Q539249', 'PIUGL'), ('Cedrus libani', 'Q61105', 'CEULI'), ('Pinus serotina', 'Q2703233', 'PIUSE'), ('Pinus cembroides', 'Q3506511', 'PIUCM'), ('Pinus radiata', 'Q748888', 'PIURA'), ('Pinus pinaster', 'Q271582', 'PIUPL'), ('Pinus nigra', 'Q60174729', 'PIUNI'), ('Pinus virginiana', 'Q3505749', 'PIUVI'), ('Cedrus atlantica', 'Q55741736', 'CEUAT'), ('Pinus palustris', 'Q148542', 'PIUPA'), ('Pinus strobus', 'Q157230', 'PIUST'), ('Pinus mugo var. pumilio', 'PIUMM'), ('Pinus elliottii', 'Q1249109', 'PIUEL'), ('Pinus thunbergii', 'Q854884', 'PIUTH'), ('Pinus x sondereggeri', 'PIUSO'), ('Pinus attenuata', 'Q2703208', 'PIUAT'), ('Pinus maximinoi', 'Q137010', 'PIUMX'), ('Pinus pinea', 'Q55742756', 'PIUPN'), ('Pinus clausa', 'Q1259309', 'PIUCL'), ('Pinus strobus', 'Q46994210', 'PIUST'), ('Pinus ponderosa', 'Q460523', 'PIUPO'), ('Pinus sylvestris', 'Q28919745', 'PIUSI'), ('Pinus oocarpa', 'Q2744076', 'PIUOO'), ('Pinus coulteri', 'Q1137001', 'PIUCO'), ('Pinus engelmannii', 'Q137009', 'PIUEN'), ('Pinus jeffreyi', 'Q251370', 'PIUJE'), ('Pinophyta', 'Q132825', '1PINP'), ('Pinus halepensis', 'Q211457', 'PIUHA'), ('Pinus ayacahuite', 'Q1546541', 'PIUAY'), ('Pinus caribaea', 'Q2900918', 'PIUCB'), ('Pinus nigra subsp. pallasiana', 'Q4429482', 'PIUNP'), ('Pinus mugo subsp. uncinata', 'Q123095642', 'PIUUN'), ('Pinus muricata', 'Q866150', 'PIUMR'), ('Pinus densiflora', 'Q1044186', 'PIUDE')]","[('Q10853743', 'Q10853743'), ('Brown spot needle blight',)]"
441,9,761,Mycosphaerella pini,Q10591438,SCIRPI,"[('Pinus brutia', 'Q628329', 'PIUBR'), ('Pinus cembra', 'Q147278', 'PIUCE'), ('Pinus patula', 'Q134804', 'PIUPT'), ('Pinus mugo', 'Q147475', 'PIUMU'), ('Picea sitchensis', 'Q147426', 'PIESI'), ('Pinus contorta', 'Q165091', 'PIUCN'), ('Pinus aristata', 'Q936888', 'PIUAI'), ('Pinus flexilis', 'Q594993', 'PIUFL'), ('Pinus nigra', 'Q145954', 'PIUNI'), ('Pinus kesiya', 'Q1939271', 'PIUKE'), ('Pinus sylvestris', 'Q133128', 'PIUSI'), ('Pinus nigra subsp. laricio', 'Q3905334', 'PIUNL'), ('Cedrus atlantica', 'Q623489', 'CEUAT'), ('Pinus canariensis', 'Q756191', 'PIUCA'), ('Pinus arizonica', 'Q2703215', 'PIUPR'), ('Pinus contorta var. latifolia', 'PIUCT'), ('Pinus peuce', 'Q146021', 'PIUPE'), ('Pinus tecunumanii', 'Q3308344', 'PIUTC'), ('Pinus gerardiana', 'Q3285379', 'PIUGE'), ('Pinus albicaulis', 'Q761480', 'PIUAB'), ('Pinus nigra subsp. salzmannii', 'Q20722203', 'PIUNS'), ('Pinus pinea', 'Q106094', 'PIUPN'), ('Cedrus libani', 'Q61105', 'CEULI'), ('Pinus banksiana', 'Q806838', 'PIUBN'), ('Pinus pungens', 'Q3087592', 'PIUPG'), ('Larix decidua', 'LAXDE'), ('Pseudotsuga menziesii', 'Q156687', 'PSTME'), ('Pinus pumila', 'Q243964', 'PIUPU'), ('Pinus wallichiana', 'Q747652', 'PIUWA'), ('Pinus radiata', 'Q748888', 'PIURA'), ('Pinus nigra', 'Q60174729', 'PIUNI'), ('Pinus pinaster', 'Q271582', 'PIUPL'), ('Pinus nigra subsp. dalmatica', 'Q49621833', 'PIUND'), ('Pinus sabiniana', 'Q2473331', 'PIUSA'), ('Cedrus atlantica', 'Q55741736', 'CEUAT'), ('Abies concolor', 'Q145939', 'ABICO'), ('Pinus strobus', 'Q157230', 'PIUST'), ('Pinus elliottii', 'Q1249109', 'PIUEL'), ('Pinus thunbergii', 'Q854884', 'PIUTH'), ('Pinus attenuata', 'Q2703208', 'PIUAT'), ('Pinus heldreichii', 'Q460531', 'PIUHE'), ('Pinus maximinoi', 'Q137010', 'PIUMX'), ('Pinus pinea', 'Q55742756', 'PIUPN'), ('Cedrus deodara', 'Q146935', 'CEUDE'), ('Pinus strobus', 'Q46994210', 'PIUST'), ('Picea abies', 'PIEAB'), ('Pinus ponderosa', 'Q460523', 'PIUPO'), ('Pinus monophylla', 'Q583885', 'PIUMP'), ('Pinus sylvestris', 'Q28919745', 'PIUSI'), ('Pinus oocarpa', 'Q2744076', 'PIUOO'), ('Pinus coulteri', 'Q1137001', 'PIUCO'), ('Pinus jeffreyi', 'Q251370', 'PIUJE'), ('Abies alba', 'Q146992', 'ABIAL'), ('Pinophyta', 'Q132825', '1PINP'), ('Pinus elliottii var. densa', 'Q24692854', 'PIUDN'), ('Pinus halepensis', 'Q211457', 'PIUHA'), ('Pinus caribaea', 'Q2900918', 'PIUCB'), ('Pinus nigra subsp. pallasiana', 'Q4429482', 'PIUNP'), ('Pinus torreyana', 'Q2746149', 'PIUTO'), ('Pinus sibirica', 'Q774829', 'PIUSB'), ('Pinus mugo subsp. uncinata', 'Q123095642', 'PIUUN'), ('Abies balsamea', 'Q428023', 'ABIBA'), ('Pinus muricata', 'Q866150', 'PIUMR'), ('Pinus densiflora', 'Q1044186', 'PIUDE')]","[('Q12028087', 'Q12028087'), ('red band needle blight', 'Q11176055'), ('Dothistroma needle blight',)]"
442,8,17,Sclerotinia sclerotiorum,Q2165315,SCLESC,"[('Asparagus', 'Q2853420', 'ASPOF'), ('Daucus carota subsp. sativus', 'Q11678009', 'DAUCS')]","[('Watery soft rot',), ('Cottony rot',)]"
443,8,999,Botryotinia squamosa,Q10433870,SCLESQ,"[('Allium', 'Q49391', '1ALLG'), ('Allium cepa', 'Q23485', 'ALLCE')]","[('Small sclerotial neck rot',)]"
444,8,1000,Dumontinia tuberosa,Q529191,SCLETU,[],"[('Q130565135', 'Q130565135')]"
445,8,1003,Athelia rolfsii,Q148911,SCLORO,"[('Ipomoea batatas', 'Q37937', 'IPOBA'), ('Lactuca sativa', 'Q83193', 'LACSA'), ('Camellia sinensis', 'Q101815', 'CAHSI'), ('Malus', 'Q104819', '1MABG'), ('Aguacate', 'Q37153', 'PEBAM'), ('Allium', 'Q49391', '1ALLG'), ('Capsicum', 'Q201959', '1CPSG'), ('Dahlia pinnata', 'Q1549236', 'DAHPI'), ('Chrysanthemum', 'Q59882', 'CHYIN'), ('Cucurbitaceae', 'Q8314', '1CUCF'), ('Brassicaceae', 'Q156888', '1CRUF'), ('Trifolium pratense', 'Q156635', 'TRFPR'), ('Fabaceae', 'Q44448', '1LEGF'), ('Dianthus caryophyllus', 'Q158984', 'DINCA'), ('Cajanus cajan', 'Q632559', 'CAJCA'), ('Hydrangea', 'Q155997', '1HYEG'), ('Daucus carota subsp. sativus', 'Q11678009', 'DAUCS'), ('Lens culinaris', 'Q131226', 'LENCU'), (), ('Hordeum vulgare', 'Q11577', 'HORVX')]","[('Collar rot',), ('Seedling blight', 'Q98782918'), ('Southern blight',), ('Sclerotial blight',)]"
446,9,665,Sugarcane mosaic virus,Q7634971,SCMV00,"[('Saccharum officinarum', 'SACOF'), ('Zea mays', 'ZEAMX'), ('Eleusine indica', 'Q1148930', 'ELEIN'), ('Cymbopogon winterianus', 'Q11107842', 'CYGWI'), ('Cucurbita moschata', 'Q160571', 'CUUMO'), ('Stenotaphrum secundatum', 'Q3321826', 'STPSE'), ('Setaria italica', 'Q161211', 'SETIT'), ('Setaria viridis', 'SETVI'), ('Canna sp.', 'CNNSS'), ('Sorghum x almum', 'SORAL'), ('Cymbopogon nardus', 'Q691698', 'CYGNA'), ('Sorghum halepense', 'Q858360', 'SORHA'), ('Panicum miliaceum', 'Q165196', 'PANMI'), ('Sorghum bicolor', 'Q332062', 'SORVU')]","[('Sugarcane mosaic', 'Q11903409')]"
447,9,1004,Scolytus multistriatus,Q120735,SCOLMU,"[('Ulmus minor', 'Q147487', 'ULMMI'), ('Ulmus', 'Q95921245', '1ULMG')]","[('Dutch elm disease', 'Q845598')]"
448,9,1004,Scolytus scolytus,Q1549055,SCOLSC,"[('Ulmus minor', 'Q147487', 'ULMMI'), ('Ulmus', 'Q95921245', '1ULMG')]","[('Dutch elm disease', 'Q845598')]"
449,9,1004,Scolytus schevyrewi,Q16675849,SCOLSH,"[('Prunus', 'Q9063477', '1PRNG'), ('Ulmus thomasii', 'Q1147786', 'ULMTH'), ('Pyrus', 'Q25203231', '1PYUG'), ('Caragana', 'Q849443', '1CRAG'), ('Ulmus laevis', 'Q147492', 'ULMLV'), ('Ulmus pumila', 'Q1079824', 'ULMPU'), ('Ulmus minor', 'Q147487', 'ULMMI'), ('Ulmus procera', 'ULMPR'), ('Ulmus americana', 'Q469382', 'ULMAM'), ('Salix', 'Q83652995', '1SAXG'), ('Elaeagnus angustifolia', 'Q157969', 'ELGAN')]","[('Dutch elm disease', 'Q845598')]"
450,7,1005,Sclerophthora macrospora,Q7434184,SCPHMA,"[('Zea mays', 'ZEAMX'), ('Oryza sativa', 'Q161426', 'ORYSA'), ('Zea mays', 'Q11575', 'ZEAMX'), ('Avena sativa', 'Q12104', 'AVESA'), ('Triticum', 'Q12106', '1TRZG')]","[('Crazy top',), ('downy mildew', 'Q1394849')]"
451,7,1005,Sclerophthora rayssiae,Q7434181,SCPHRZ,"[('Zea mays', 'ZEAMX'), ('Zea mays', 'Q11575', 'ZEAMX'), ('Hordeum vulgare', 'Q11577', 'HORVX'), ('Digitaria sanguinalis', 'Q158994', 'DIGSA')]","[('Brown stripe downy mildew',), ('downy mildew', 'Q1394849')]"
452,8,1007,Schizophyllum commune,Q941733,SCYZCO,"[('Juglans nigra', 'Q852572', 'IUGNI')]","[('Wood decay',)]"
453,9,971,Seiridium cardinale,Q10665216,SEIRCA,"[('x Cuprocyparis leylandii', 'CUYLE'), ('Juniperus communis', 'Q26325', 'IUPCO'), ('Pinophyta', 'Q132825', '1PINP'), ('Cupressus sempervirens', 'Q55743459', 'CVBSE'), ('Cupressus sempervirens', 'Q147513', 'CVBSE'), ('Thuja plicata', 'Q147417', 'THUPL'), ('x Cuprocyparis', '1CUYG'), ('Thuja', 'Q147255', '1THUG'), ('Chamaecyparis lawsoniana', 'Q161360', 'CHCLA'), ('Hesperocyparis macnabiana', 'CVBMA'), ('Cryptomeria', 'Q12323064', '1CMYG'), ('Juniperus', 'Q25662', '1IUPG'), ('Hesperocyparis macrocarpa', 'Q32856056', 'CVBMC'), ('Chamaecyparis', 'Q147791', '1CHCG'), ('Hesperocyparis goveniana', 'CVBGO'), ('Cupressus', 'Q146911', '1CVBG'), ('Hesperocyparis lusitanica', 'CVBLU')]","[('Cypress canker', 'Q60764733')]"
454,9,971,Seiridium unicorne,Q103817223,SEIRUN,[],"[('Cypress canker', 'Q60764733')]"
455,6,1008,Pseudoseptoria donacis,Q7255554,SELEDO,"[('Secale cereale', 'Q12099', 'SECCE'), ('Hordeum vulgare', 'Q11577', 'HORVX'), ('Triticum durum', 'Q618324', 'TRZDU')]","[('Halo spot',)]"
456,9,19,Septoria apiicola,Q10665919,SEPTAP,"[('Apium graveolens', 'Q28298', 'APUGV')]","[('Late blight',)]"
457,9,19,Septoria lycopersici,Q2084213,SEPTLY,[],"[('leaf spot of tomato', 'Q106422328')]"
458,9,1009,Septoria tritici,Q103817219,SEPTTR,[],"[('wheat septoria leaf blotch', 'Q18415340')]"
459,9,1010,Exserohilum turcicum,Q54370682,SETOTU,"[('Zea mays', 'Q11575', 'ZEAMX'), ('Sorghum', 'Q12111', 'SORVU')]","[('Northern corn leaf blight',), ('Leaf blight',)]"
460,9,1011,Sirococcus conigenus,Q10668806,SIROCO,[],"[('Sirococcus Shoot Blight', 'Q12856836')]"
461,9,698,Claviceps sorghi,Q5129620,SPHLSO,[],"[('sorghum ergot', 'Q30750070')]"
462,,,Sphaerotheca fusca,Q11116559,SPHRFS,"[('Cineraria', 'Q2360058', 'SENCR')]","[('Powdery mildew',)]"
